0383
ANG_COM002
yyyy/MM/dd hh:mm:ss,Final Depth (mm),Final Flow (l/s),Final Velocity (m/s)
2022/04/28 13:15:00,67.02,43.24,2.02
2022/04/28 13:20:00,67.24,42.95,1.99
2022/04/28 13:25:00,67.28,44,2.04
2022/04/28 13:30:00,67.18,43.9,2.04
2022/04/28 13:35:00,67.3,43.94,2.04
2022/04/28 13:40:00,67.75,44.33,2.03
2022/04/28 13:45:00,67.11,44.08,2.05
2022/04/28 13:50:00,67.07,43.13,2.01
2022/04/28 13:55:00,66.39,42.61,2.01
2022/04/28 14:00:00,66.15,41.47,1.97
2022/04/28 14:05:00,66.76,42.55,2
2022/04/28 14:10:00,66.38,42.54,2.01
2022/04/28 14:15:00,66.44,41.86,1.98
2022/04/28 14:20:00,67.01,43.81,2.04
2022/04/28 14:25:00,66.92,44.25,2.07
2022/04/28 14:30:00,67.03,43.59,2.03
2022/04/28 14:35:00,67.71,43.79,2.01
2022/04/28 14:40:00,67.51,43.8,2.02
2022/04/28 14:45:00,67.44,42.87,1.98
2022/04/28 14:50:00,66.74,42.77,2.01
2022/04/28 14:55:00,66.4,43,2.03
2022/04/28 15:00:00,67.87,44.5,2.04
2022/04/28 15:05:00,67.63,44.78,2.06
2022/04/28 15:10:00,68.5,44.42,2
2022/04/28 15:15:00,69.2,45.58,2.03
2022/04/28 15:20:00,68.57,45.23,2.04
2022/04/28 15:25:00,69.22,46.09,2.05
2022/04/28 15:30:00,69.49,45.91,2.03
2022/04/28 15:35:00,69.62,46.21,2.04
2022/04/28 15:40:00,69.06,45.94,2.05
2022/04/28 15:45:00,69.12,45.18,2.01
2022/04/28 15:50:00,69.5,46.49,2.05
2022/04/28 15:55:00,69.38,46.47,2.06
2022/04/28 16:00:00,68.48,44.69,2.02
2022/04/28 16:05:00,69.51,45.54,2.01
2022/04/28 16:10:00,69.47,46.68,2.06
2022/04/28 16:15:00,69.45,46.22,2.04
2022/04/28 16:20:00,69.45,46.2,2.04
2022/04/28 16:25:00,68.72,44.51,2
2022/04/28 16:30:00,69.11,44.47,1.98
2022/04/28 16:35:00,68.88,45.21,2.02
2022/04/28 16:40:00,68.74,44.78,2.01
2022/04/28 16:45:00,68.65,45.66,2.05
2022/04/28 16:50:00,70.46,46.9,2.03
2022/04/28 16:55:00,70.27,47.44,2.06
2022/04/28 17:00:00,70.29,46.95,2.04
2022/04/28 17:05:00,70.01,45.98,2.01
2022/04/28 17:10:00,70.5,46.92,2.03
2022/04/28 17:15:00,70.43,46.61,2.02
2022/04/28 17:20:00,70.78,47.5,2.04
2022/04/28 17:25:00,70.72,47.72,2.06
2022/04/28 17:30:00,71.21,47.84,2.04
2022/04/28 17:35:00,71.71,48.8,2.06
2022/04/28 17:40:00,71.46,48.39,2.05
2022/04/28 17:45:00,72.91,50.36,2.07
2022/04/28 17:50:00,73.04,51.54,2.12
2022/04/28 17:55:00,72.85,50.16,2.07
2022/04/28 18:00:00,72.7,50.3,2.08
2022/04/28 18:05:00,72.41,50.62,2.1
2022/04/28 18:10:00,71.73,48.73,2.05
2022/04/28 18:15:00,72.28,49.14,2.05
2022/04/28 18:20:00,72.66,50.23,2.08
2022/04/28 18:25:00,72.26,49.5,2.06
2022/04/28 18:30:00,72.93,49.76,2.05
2022/04/28 18:35:00,72.8,49.79,2.05
2022/04/28 18:40:00,73.5,50.57,2.06
2022/04/28 18:45:00,72.91,50.7,2.09
2022/04/28 18:50:00,73.24,50.65,2.07
2022/04/28 18:55:00,74.3,51.68,2.07
2022/04/28 19:00:00,73.58,50.55,2.05
2022/04/28 19:05:00,74.95,52.22,2.06
2022/04/28 19:10:00,74.04,51.74,2.08
2022/04/28 19:15:00,74.04,51.71,2.08
2022/04/28 19:20:00,73.7,51.56,2.09
2022/04/28 19:25:00,72.81,50.2,2.07
2022/04/28 19:30:00,72.78,50.09,2.07
2022/04/28 19:35:00,73.11,50.85,2.09
2022/04/28 19:40:00,73.25,50.48,2.06
2022/04/28 19:45:00,72.46,49.4,2.05
2022/04/28 19:50:00,73.6,50.5,2.05
2022/04/28 19:55:00,74.33,51.12,2.05
2022/04/28 20:00:00,73.47,49.33,2.01
2022/04/28 20:05:00,73.51,50.02,2.03
2022/04/28 20:10:00,73.45,50.51,2.06
2022/04/28 20:15:00,72.97,49.51,2.04
2022/04/28 20:20:00,74,51.39,2.07
2022/04/28 20:25:00,74.95,53.55,2.12
2022/04/28 20:30:00,74.23,51.82,2.08
2022/04/28 20:35:00,74.29,51.11,2.05
2022/04/28 20:40:00,73.54,49.96,2.03
2022/04/28 20:45:00,72.69,49.19,2.03
2022/04/28 20:50:00,72.7,48.86,2.02
2022/04/28 20:55:00,72.55,49.3,2.04
2022/04/28 21:00:00,72.74,49.97,2.06
2022/04/28 21:05:00,73.31,50.75,2.07
2022/04/28 21:10:00,73.23,50.27,2.06
2022/04/28 21:15:00,72.6,49.73,2.06
2022/04/28 21:20:00,72.05,48.78,2.04
2022/04/28 21:25:00,73.67,50.89,2.06
2022/04/28 21:30:00,73.24,50.17,2.05
2022/04/28 21:35:00,72.82,49.49,2.04
2022/04/28 21:40:00,73.74,50.1,2.03
2022/04/28 21:45:00,73.94,51.18,2.06
2022/04/28 21:50:00,73.31,50.28,2.05
2022/04/28 21:55:00,73.29,50.11,2.05
2022/04/28 22:00:00,72.9,50.1,2.06
2022/04/28 22:05:00,73.01,49.78,2.04
2022/04/28 22:10:00,72.07,47.12,1.97
2022/04/28 22:15:00,71.79,46.43,1.96
2022/04/28 22:20:00,71.11,47.19,2.02
2022/04/28 22:25:00,70.76,46.58,2
2022/04/28 22:30:00,70.68,46.43,2
2022/04/28 22:35:00,70.25,45.73,1.99
2022/04/28 22:40:00,68.98,43.77,1.96
2022/04/28 22:45:00,68.79,42.68,1.91
2022/04/28 22:50:00,69.24,43.69,1.94
2022/04/28 22:55:00,68.78,43.68,1.96
2022/04/28 23:00:00,68.77,42.38,1.9
2022/04/28 23:05:00,69.74,43.86,1.93
2022/04/28 23:10:00,69.52,44.35,1.96
2022/04/28 23:15:00,69.13,43.12,1.92
2022/04/28 23:20:00,68.34,42.09,1.91
2022/04/28 23:25:00,67.79,41.06,1.88
2022/04/28 23:30:00,67.71,41.68,1.91
2022/04/28 23:35:00,67.78,41.73,1.91
2022/04/28 23:40:00,67.17,40.89,1.9
2022/04/28 23:45:00,66.62,38.97,1.83
2022/04/28 23:50:00,66.18,38.14,1.81
2022/04/28 23:55:00,66.32,39.69,1.88
2022/04/29 00:00:00,66.31,40.01,1.89
2022/04/29 00:05:00,66.35,40.12,1.9
2022/04/29 00:10:00,66.32,39.94,1.89
2022/04/29 00:15:00,66.64,39.41,1.85
2022/04/29 00:20:00,66.12,38.81,1.85
2022/04/29 00:25:00,65.27,36.76,1.78
2022/04/29 00:30:00,65.42,37.76,1.82
2022/04/29 00:35:00,65.87,39.77,1.9
2022/04/29 00:40:00,65.57,37.99,1.83
2022/04/29 00:45:00,65.31,36.29,1.76
2022/04/29 00:50:00,64.9,35.64,1.74
2022/04/29 00:55:00,64.67,36.24,1.78
2022/04/29 01:00:00,64.46,36.42,1.8
2022/04/29 01:05:00,64.33,35.12,1.74
2022/04/29 01:10:00,63.63,34.68,1.75
2022/04/29 01:15:00,63.39,33.82,1.71
2022/04/29 01:20:00,63.55,35.08,1.77
2022/04/29 01:25:00,63.63,36.27,1.83
2022/04/29 01:30:00,64.14,37.15,1.85
2022/04/29 01:35:00,65.09,38.71,1.88
2022/04/29 01:40:00,64.88,37.26,1.82
2022/04/29 01:45:00,64.15,36.05,1.79
2022/04/29 01:50:00,62.74,34.08,1.75
2022/04/29 01:55:00,62.28,32.53,1.69
2022/04/29 02:00:00,62.51,33.22,1.72
2022/04/29 02:05:00,62.18,33.56,1.75
2022/04/29 02:10:00,61.86,32.53,1.71
2022/04/29 02:15:00,61.97,32.76,1.71
2022/04/29 02:20:00,62.39,34.02,1.76
2022/04/29 02:25:00,62.81,35.02,1.8
2022/04/29 02:30:00,61.94,33.46,1.75
2022/04/29 02:35:00,61.82,32.59,1.71
2022/04/29 02:40:00,61.3,32.13,1.71
2022/04/29 02:45:00,61.7,32.75,1.72
2022/04/29 02:50:00,62.13,34.3,1.79
2022/04/29 02:55:00,62.37,34.76,1.8
2022/04/29 03:00:00,62.53,33.87,1.75
2022/04/29 03:05:00,62.43,33.27,1.72
2022/04/29 03:10:00,61.93,32.36,1.69
2022/04/29 03:15:00,61.22,32.96,1.76
2022/04/29 03:20:00,61.31,34.13,1.81
2022/04/29 03:25:00,60.72,32.37,1.75
2022/04/29 03:30:00,59.85,30.51,1.68
2022/04/29 03:35:00,60.22,30.25,1.65
2022/04/29 03:40:00,60.23,31.02,1.69
2022/04/29 03:45:00,60.3,31.97,1.74
2022/04/29 03:50:00,60.56,31.76,1.72
2022/04/29 03:55:00,60.49,31.54,1.71
2022/04/29 04:00:00,60.31,30.48,1.66
2022/04/29 04:05:00,60.74,30.89,1.67
2022/04/29 04:10:00,61.78,32.65,1.72
2022/04/29 04:15:00,61.85,33.05,1.73
2022/04/29 04:20:00,61.98,32.83,1.72
2022/04/29 04:25:00,61.48,32.1,1.7
2022/04/29 04:30:00,60.45,30.58,1.66
2022/04/29 04:35:00,60.81,31.42,1.69
2022/04/29 04:40:00,60.85,31.34,1.68
2022/04/29 04:45:00,61.9,32.51,1.7
2022/04/29 04:50:00,61.65,32.62,1.72
2022/04/29 04:55:00,61.65,32.1,1.69
2022/04/29 05:00:00,61.78,33.13,1.74
2022/04/29 05:05:00,62.78,34.4,1.77
2022/04/29 05:10:00,63.39,34.89,1.77
2022/04/29 05:15:00,62.94,33.83,1.73
2022/04/29 05:20:00,63.31,34.68,1.76
2022/04/29 05:25:00,63.25,35.13,1.78
2022/04/29 05:30:00,63.21,34.4,1.75
2022/04/29 05:35:00,63.63,35.57,1.79
2022/04/29 05:40:00,63.52,35.05,1.77
2022/04/29 05:45:00,64.68,35.67,1.75
2022/04/29 05:50:00,64.92,36.95,1.81
2022/04/29 05:55:00,65.68,37.54,1.8
2022/04/29 06:00:00,66.82,39.39,1.84
2022/04/29 06:05:00,67.23,40.29,1.87
2022/04/29 06:10:00,66.94,39.82,1.86
2022/04/29 06:15:00,67.61,40.1,1.85
2022/04/29 06:20:00,68.24,40.16,1.82
2022/04/29 06:25:00,68.28,40.52,1.84
2022/04/29 06:30:00,68.24,41.13,1.87
2022/04/29 06:35:00,69.1,41.9,1.87
2022/04/29 06:40:00,69.19,42.64,1.9
2022/04/29 06:45:00,69.28,42.68,1.89
2022/04/29 06:50:00,69.35,42.87,1.9
2022/04/29 06:55:00,69.57,42.48,1.87
2022/04/29 07:00:00,70.5,44.9,1.94
2022/04/29 07:05:00,71.43,46.91,1.99
2022/04/29 07:10:00,72.03,47.07,1.97
2022/04/29 07:15:00,71.87,46.02,1.93
2022/04/29 07:20:00,72.18,45.96,1.92
2022/04/29 07:25:00,72.05,45.94,1.92
2022/04/29 07:30:00,71.73,45.32,1.91
2022/04/29 07:35:00,71.65,45.01,1.9
2022/04/29 07:40:00,72,46.13,1.93
2022/04/29 07:45:00,72.55,47.33,1.96
2022/04/29 07:50:00,73.53,48.27,1.96
2022/04/29 07:55:00,74.38,49.49,1.98
2022/04/29 08:00:00,74.27,48.84,1.96
2022/04/29 08:05:00,74,48.08,1.94
2022/04/29 08:10:00,73.56,47.94,1.95
2022/04/29 08:15:00,73,46.23,1.9
2022/04/29 08:20:00,73.03,45.62,1.87
2022/04/29 08:25:00,72.89,45.44,1.87
2022/04/29 08:30:00,72.74,46.15,1.91
2022/04/29 08:35:00,72.56,46.74,1.94
2022/04/29 08:40:00,73.74,47.94,1.94
2022/04/29 08:45:00,72.94,46.79,1.93
2022/04/29 08:50:00,72.73,45.08,1.86
2022/04/29 08:55:00,73.14,47.45,1.94
2022/04/29 09:00:00,72.98,47.85,1.97
2022/04/29 09:05:00,72.35,45.84,1.91
2022/04/29 09:10:00,72.21,45.62,1.91
2022/04/29 09:15:00,72.77,45.78,1.89
2022/04/29 09:20:00,72.71,45.64,1.89
2022/04/29 09:25:00,73.41,47.02,1.92
2022/04/29 09:30:00,73.05,46.82,1.92
2022/04/29 09:35:00,73.35,47.08,1.92
2022/04/29 09:40:00,73.7,47.98,1.94
2022/04/29 09:45:00,73.91,48.15,1.94
2022/04/29 09:50:00,73.47,48.31,1.97
2022/04/29 09:55:00,73.43,47.24,1.92
2022/04/29 10:00:00,73.8,47.82,1.93
2022/04/29 10:05:00,74,49.22,1.98
2022/04/29 10:10:00,73.26,47.42,1.94
2022/04/29 10:15:00,73.26,47.43,1.94
2022/04/29 10:20:00,73.92,48.36,1.95
2022/04/29 10:25:00,73.41,47.22,1.92
2022/04/29 10:30:00,73.41,47.65,1.94
2022/04/29 10:35:00,72.97,45.91,1.89
2022/04/29 10:40:00,73.07,45.13,1.85
2022/04/29 10:45:00,72.97,45.8,1.88
2022/04/29 10:50:00,72.9,46.84,1.93
2022/04/29 10:55:00,72.64,46.63,1.93
2022/04/29 11:00:00,72.58,46.52,1.93
2022/04/29 11:05:00,73.32,46.75,1.91
2022/04/29 11:10:00,73.3,46.47,1.9
2022/04/29 11:15:00,72.8,47.75,1.97
2022/04/29 11:20:00,73.07,47.45,1.95
2022/04/29 11:25:00,73.24,46.9,1.92
2022/04/29 11:30:00,73.32,47.66,1.95
2022/04/29 11:35:00,73.21,46.93,1.92
2022/04/29 11:40:00,72.22,45.71,1.91
2022/04/29 11:45:00,72.26,44.51,1.86
2022/04/29 11:50:00,72.63,46.06,1.91
2022/04/29 11:55:00,72.6,46.58,1.93
2022/04/29 12:00:00,72.64,45.89,1.9
2022/04/29 12:05:00,71.85,45.48,1.91
2022/04/29 12:10:00,72.14,44.76,1.87
2022/04/29 12:15:00,72.24,44.91,1.87
2022/04/29 12:20:00,72.12,44.68,1.87
2022/04/29 12:25:00,72.25,44.34,1.85
2022/04/29 12:30:00,72.22,44.57,1.86
2022/04/29 12:35:00,72.69,45.9,1.9
2022/04/29 12:40:00,72.23,44.88,1.87
2022/04/29 12:45:00,72.25,44.13,1.84
2022/04/29 12:50:00,72.47,45.54,1.89
2022/04/29 12:55:00,72.54,45.1,1.87
2022/04/29 13:00:00,72.82,45.73,1.89
2022/04/29 13:05:00,72.47,46.26,1.92
2022/04/29 13:10:00,72.33,45.36,1.89
2022/04/29 13:15:00,72.54,45.93,1.9
2022/04/29 13:20:00,72.27,45.41,1.89
2022/04/29 13:25:00,71.93,44.79,1.88
2022/04/29 13:30:00,71.65,44.05,1.86
2022/04/29 13:35:00,71.32,43.84,1.86
2022/04/29 13:40:00,71.64,44.2,1.87
2022/04/29 13:45:00,71.67,44.23,1.87
2022/04/29 13:50:00,71.73,45.02,1.9
2022/04/29 13:55:00,71.33,43.98,1.87
2022/04/29 14:00:00,71.49,42.66,1.81
2022/04/29 14:05:00,71.67,43.6,1.84
2022/04/29 14:10:00,72.02,44.54,1.87
2022/04/29 14:15:00,72.08,44.93,1.88
2022/04/29 14:20:00,71.86,44.95,1.89
2022/04/29 14:25:00,71.89,43.96,1.85
2022/04/29 14:30:00,71.34,43.4,1.85
2022/04/29 14:35:00,71.36,42.93,1.82
2022/04/29 14:40:00,71.46,43.71,1.85
2022/04/29 14:45:00,71.13,43.46,1.86
2022/04/29 14:50:00,70.88,42.51,1.82
2022/04/29 14:55:00,70.81,42.62,1.83
2022/04/29 15:00:00,72.04,44.89,1.88
2022/04/29 15:05:00,71.94,45.18,1.9
2022/04/29 15:10:00,71.64,43.58,1.84
2022/04/29 15:15:00,71.93,44.06,1.85
2022/04/29 15:20:00,72.27,45.16,1.88
2022/04/29 15:25:00,72.96,46.1,1.9
2022/04/29 15:30:00,72.96,46.64,1.92
2022/04/29 15:35:00,72.95,46.81,1.93
2022/04/29 15:40:00,73.78,48.54,1.96
2022/04/29 15:45:00,74.46,50.17,2
2022/04/29 15:50:00,73.97,49.06,1.98
2022/04/29 15:55:00,73.93,47.9,1.93
2022/04/29 16:00:00,73.31,47.33,1.93
2022/04/29 16:05:00,73.64,46.69,1.89
2022/04/29 16:10:00,73.41,46.86,1.91
2022/04/29 16:15:00,73.61,47.22,1.92
2022/04/29 16:20:00,74.2,47.87,1.92
2022/04/29 16:25:00,74.28,48.56,1.95
2022/04/29 16:30:00,74.42,48.65,1.94
2022/04/29 16:35:00,73.72,47.07,1.91
2022/04/29 16:40:00,73.74,46,1.86
2022/04/29 16:45:00,73.78,47.5,1.92
2022/04/29 16:50:00,73.82,47.9,1.94
2022/04/29 16:55:00,73.78,46.91,1.9
2022/04/29 17:00:00,73.69,47.19,1.91
2022/04/29 17:05:00,73.49,46.86,1.91
2022/04/29 17:10:00,74.02,47.05,1.89
2022/04/29 17:15:00,74.04,47.56,1.91
2022/04/29 17:20:00,73.59,47.33,1.92
2022/04/29 17:25:00,73.31,46.36,1.89
2022/04/29 17:30:00,73.23,45.9,1.88
2022/04/29 17:35:00,74.02,47.56,1.92
2022/04/29 17:40:00,74.49,47.95,1.91
2022/04/29 17:45:00,74.52,48.9,1.95
2022/04/29 17:50:00,74.55,49.63,1.98
2022/04/29 17:55:00,74.37,50.03,2
2022/04/29 18:00:00,74.34,48.94,1.96
2022/04/29 18:05:00,74.23,47.59,1.91
2022/04/29 18:10:00,74.01,47.24,1.9
2022/04/29 18:15:00,75.58,50.33,1.96
2022/04/29 18:20:00,75.52,51.25,2
2022/04/29 18:25:00,75.4,50.38,1.97
2022/04/29 18:30:00,75.54,51.03,1.99
2022/04/29 18:35:00,75.24,50.43,1.98
2022/04/29 18:40:00,74.9,48.33,1.91
2022/04/29 18:45:00,74.34,47.64,1.91
2022/04/29 18:50:00,73.06,46.78,1.92
2022/04/29 18:55:00,73.14,46.63,1.91
2022/04/29 19:00:00,73.21,46.63,1.91
2022/04/29 19:05:00,73.52,47.07,1.91
2022/04/29 19:10:00,74.13,47.33,1.9
2022/04/29 19:15:00,74.48,48.62,1.94
2022/04/29 19:20:00,74.51,48.44,1.93
2022/04/29 19:25:00,75.19,50.47,1.99
2022/04/29 19:30:00,74.57,48.86,1.95
2022/04/29 19:35:00,74.3,46.96,1.88
2022/04/29 19:40:00,74.36,47.54,1.9
2022/04/29 19:45:00,73.93,47.69,1.92
2022/04/29 19:50:00,73.59,46.76,1.9
2022/04/29 19:55:00,74.03,47.9,1.93
2022/04/29 20:00:00,74.2,48.06,1.93
2022/04/29 20:05:00,74.43,48.75,1.95
2022/04/29 20:10:00,74.41,49.2,1.97
2022/04/29 20:15:00,74.73,49.94,1.98
2022/04/29 20:20:00,75.28,50.35,1.98
2022/04/29 20:25:00,75.16,50.22,1.98
2022/04/29 20:30:00,75.17,49.92,1.96
2022/04/29 20:35:00,75.34,50.48,1.98
2022/04/29 20:40:00,76.44,51.31,1.97
2022/04/29 20:45:00,76.08,52.02,2.01
2022/04/29 20:50:00,75.36,50.53,1.98
2022/04/29 20:55:00,75.11,49.78,1.96
2022/04/29 21:00:00,74.3,48.72,1.95
2022/04/29 21:05:00,74.01,48.56,1.96
2022/04/29 21:10:00,74,48.52,1.95
2022/04/29 21:15:00,73.99,48.05,1.94
2022/04/29 21:20:00,73.91,48.01,1.94
2022/04/29 21:25:00,73.52,47.44,1.93
2022/04/29 21:30:00,73.09,46.62,1.91
2022/04/29 21:35:00,72.97,46.07,1.89
2022/04/29 21:40:00,73.88,48.06,1.94
2022/04/29 21:45:00,74.78,50.31,2
2022/04/29 21:50:00,73.91,48.25,1.95
2022/04/29 21:55:00,73.57,47.14,1.92
2022/04/29 22:00:00,73.16,46.69,1.91
2022/04/29 22:05:00,73.03,46.38,1.9
2022/04/29 22:10:00,72.78,46.42,1.92
2022/04/29 22:15:00,72.87,46.24,1.91
2022/04/29 22:20:00,72.91,46.78,1.93
2022/04/29 22:25:00,73.52,47.91,1.95
2022/04/29 22:30:00,73.44,48.58,1.98
2022/04/29 22:35:00,73.47,47.22,1.92
2022/04/29 22:40:00,73.42,47.15,1.92
2022/04/29 22:45:00,73.37,47.32,1.93
2022/04/29 22:50:00,72.75,46.75,1.93
2022/04/29 22:55:00,72.12,43.81,1.83
2022/04/29 23:00:00,71.93,42.62,1.79
2022/04/29 23:05:00,71.89,43.88,1.84
2022/04/29 23:10:00,72.18,44.58,1.86
2022/04/29 23:15:00,71.85,44.83,1.89
2022/04/29 23:20:00,72.25,46.24,1.93
2022/04/29 23:25:00,72.56,46.63,1.93
2022/04/29 23:30:00,73.71,48.59,1.97
2022/04/29 23:35:00,75.11,50.34,1.98
2022/04/29 23:40:00,79.75,56.36,2.03
2022/04/29 23:45:00,83.9,62.06,2.08
2022/04/29 23:50:00,86.66,66.57,2.13
2022/04/29 23:55:00,90.01,71.76,2.17
2022/04/30 00:00:00,94.54,76.75,2.16
2022/04/30 00:05:00,96.19,79.46,2.18
2022/04/30 00:10:00,96.86,79.3,2.15
2022/04/30 00:15:00,98.72,82.3,2.17
2022/04/30 00:20:00,99.24,83.82,2.19
2022/04/30 00:25:00,100.77,86.43,2.21
2022/04/30 00:30:00,102.72,90.76,2.26
2022/04/30 00:35:00,108.33,100.6,2.32
2022/04/30 00:40:00,111.75,107.9,2.37
2022/04/30 00:45:00,117.71,117.6,2.4
2022/04/30 00:50:00,120.91,124.5,2.44
2022/04/30 00:55:00,122.37,128.9,2.48
2022/04/30 01:00:00,126.99,137.1,2.5
2022/04/30 01:05:00,127.96,141.7,2.56
2022/04/30 01:10:00,129.98,142.9,2.52
2022/04/30 01:15:00,133.1,148.6,2.54
2022/04/30 01:20:00,133.47,152.5,2.59
2022/04/30 01:25:00,133.88,153.6,2.6
2022/04/30 01:30:00,133.02,151.2,2.58
2022/04/30 01:35:00,134.76,157,2.63
2022/04/30 01:40:00,135.41,159.4,2.65
2022/04/30 01:45:00,136.87,163.1,2.67
2022/04/30 01:50:00,136.28,161.4,2.66
2022/04/30 01:55:00,136.64,165.5,2.72
2022/04/30 02:00:00,137.36,169.7,2.76
2022/04/30 02:05:00,137.7,167.8,2.72
2022/04/30 02:10:00,138,168.5,2.73
2022/04/30 02:15:00,135.42,162.4,2.7
2022/04/30 02:20:00,134.37,160.4,2.7
2022/04/30 02:25:00,130.69,149.1,2.61
2022/04/30 02:30:00,125.54,138.4,2.57
2022/04/30 02:35:00,120.36,128.1,2.53
2022/04/30 02:40:00,116.62,119.5,2.47
2022/04/30 02:45:00,113.31,112.2,2.42
2022/04/30 02:50:00,108.53,103.5,2.38
2022/04/30 02:55:00,106.8,99.71,2.34
2022/04/30 03:00:00,104.05,94.7,2.31
2022/04/30 03:05:00,101.83,90.93,2.29
2022/04/30 03:10:00,101.16,90.91,2.31
2022/04/30 03:15:00,100.7,90.3,2.31
2022/04/30 03:20:00,99.32,88.54,2.31
2022/04/30 03:25:00,99.46,87.46,2.28
2022/04/30 03:30:00,98.71,85.96,2.27
2022/04/30 03:35:00,96.89,82.32,2.23
2022/04/30 03:40:00,96.12,81.14,2.23
2022/04/30 03:45:00,95.07,78.36,2.18
2022/04/30 03:50:00,92.25,73.81,2.15
2022/04/30 03:55:00,90.07,70.79,2.14
2022/04/30 04:00:00,88.74,69.49,2.14
2022/04/30 04:05:00,87.93,68.67,2.15
2022/04/30 04:10:00,87.84,68.73,2.15
2022/04/30 04:15:00,87.17,68.15,2.16
2022/04/30 04:20:00,86.45,65.91,2.11
2022/04/30 04:25:00,85.41,64.08,2.09
2022/04/30 04:30:00,85.62,64.8,2.11
2022/04/30 04:35:00,84.71,64.21,2.12
2022/04/30 04:40:00,83.81,61.9,2.08
2022/04/30 04:45:00,83.36,61.33,2.07
2022/04/30 04:50:00,81.32,59.09,2.07
2022/04/30 04:55:00,79.86,57.66,2.08
2022/04/30 05:00:00,78.91,56.32,2.06
2022/04/30 05:05:00,78.43,55.97,2.07
2022/04/30 05:10:00,78.07,55.01,2.05
2022/04/30 05:15:00,76.84,53.34,2.03
2022/04/30 05:20:00,76.07,52.09,2.01
2022/04/30 05:25:00,76.74,52.32,2
2022/04/30 05:30:00,76.62,52.87,2.02
2022/04/30 05:35:00,75.42,51.75,2.03
2022/04/30 05:40:00,74.29,49.65,1.99
2022/04/30 05:45:00,73,47.57,1.95
2022/04/30 05:50:00,72.46,46.76,1.94
2022/04/30 05:55:00,73.19,49.1,2.01
2022/04/30 06:00:00,74.8,51.4,2.04
2022/04/30 06:05:00,75.73,52.98,2.06
2022/04/30 06:10:00,78.07,55.87,2.08
2022/04/30 06:15:00,81.27,60.52,2.12
2022/04/30 06:20:00,83.39,63.39,2.14
2022/04/30 06:25:00,85.06,64.82,2.13
2022/04/30 06:30:00,87.6,69.83,2.19
2022/04/30 06:35:00,90.39,74.99,2.25
2022/04/30 06:40:00,95.59,84.41,2.33
2022/04/30 06:45:00,98.07,90.06,2.4
2022/04/30 06:50:00,102.15,95.82,2.4
2022/04/30 06:55:00,104.79,102.7,2.48
2022/04/30 07:00:00,105.99,106.4,2.53
2022/04/30 07:05:00,111.18,112.4,2.49
2022/04/30 07:10:00,111.33,112.5,2.49
2022/04/30 07:15:00,111.8,115.6,2.54
2022/04/30 07:20:00,111.5,113.9,2.51
2022/04/30 07:25:00,110.83,113.5,2.53
2022/04/30 07:30:00,110.16,111.5,2.5
2022/04/30 07:35:00,109.64,107.3,2.43
2022/04/30 07:40:00,108.69,106.1,2.43
2022/04/30 07:45:00,106.89,103.6,2.43
2022/04/30 07:50:00,106.6,101.7,2.4
2022/04/30 07:55:00,105.52,98.59,2.36
2022/04/30 08:00:00,105.34,97.78,2.35
2022/04/30 08:05:00,104.57,98.06,2.38
2022/04/30 08:10:00,104.42,98.83,2.4
2022/04/30 08:15:00,104.85,98.12,2.37
2022/04/30 08:20:00,104.13,95.19,2.32
2022/04/30 08:25:00,103.55,95.55,2.35
2022/04/30 08:30:00,101.85,92.24,2.32
2022/04/30 08:35:00,101.15,91.95,2.34
2022/04/30 08:40:00,100.22,90.31,2.33
2022/04/30 08:45:00,100.15,92.17,2.38
2022/04/30 08:50:00,100.33,92.18,2.37
2022/04/30 08:55:00,101.25,93.39,2.37
2022/04/30 09:00:00,104.04,99.99,2.44
2022/04/30 09:05:00,105.53,103.4,2.47
2022/04/30 09:10:00,109.52,111.2,2.52
2022/04/30 09:15:00,113.69,117.5,2.52
2022/04/30 09:20:00,117.76,125.9,2.57
2022/04/30 09:25:00,120.38,133.1,2.63
2022/04/30 09:30:00,124.54,143.3,2.69
2022/04/30 09:35:00,126.95,148.3,2.71
2022/04/30 09:40:00,126.55,143.1,2.63
2022/04/30 09:45:00,128.08,145.2,2.62
2022/04/30 09:50:00,126.52,145.6,2.67
2022/04/30 09:55:00,125.43,142.7,2.65
2022/04/30 10:00:00,125.93,141.9,2.62
2022/04/30 10:05:00,126.27,142.7,2.63
2022/04/30 10:10:00,126.7,144,2.64
2022/04/30 10:15:00,132.84,159.6,2.73
2022/04/30 10:20:00,132.78,162,2.77
2022/04/30 10:25:00,133.96,165.6,2.8
2022/04/30 10:30:00,133.37,165.4,2.81
2022/04/30 10:35:00,133.59,164.8,2.8
2022/04/30 10:40:00,133.24,163,2.78
2022/04/30 10:45:00,131.8,156.2,2.7
2022/04/30 10:50:00,128.13,145.9,2.63
2022/04/30 10:55:00,124.72,137.7,2.58
2022/04/30 11:00:00,115.38,122.1,2.56
2022/04/30 11:05:00,113.55,117.8,2.53
2022/04/30 11:10:00,109.39,110.1,2.5
2022/04/30 11:15:00,106.08,102,2.42
2022/04/30 11:20:00,104.33,98.33,2.39
2022/04/30 11:25:00,103.34,97.37,2.4
2022/04/30 11:30:00,100.41,92.35,2.38
2022/04/30 11:35:00,98.58,86.9,2.3
2022/04/30 11:40:00,95.94,82.04,2.26
2022/04/30 11:45:00,95.16,81.81,2.28
